production_day,station_id,station_name,downtime_minutes,downtime_type,z_score
2026-01-15,4,FRA-PP-L01-01,28.75,Material Check,-0.2520019275090204
2026-01-15,10,SFX-PLM-ASSY-01,152.58,Breakdown,4.723274119014027
2026-01-15,8,FRA-AOI-L01-01,37.5,No Production & Break,0.09955799663760531
2026-01-15,10,SFX-PLM-ASSY-01,100.3,Part Shortage,2.6227537950842446
2026-01-15,9,SFX-PLM-PROG-01,7.58,Trial & Pilot Run,-1.1025760525586281
2026-01-15,7,FRA-OVE-L01-01,41.42,Breakdown,0.2570568426552937
2026-01-15,9,SFX-PLM-PROG-01,84.05,Part Shortage,1.969856793097654
2026-01-15,6,FRA-PP-L01-03,13.98,Meeting,-0.8454350794685246
2026-01-15,9,SFX-PLM-PROG-01,17.75,Meeting,-0.6939629750076356
2026-01-15,3,HDR-MLD-L01-02,16.75,Breakdown,-0.7341412520529642
2026-01-15,8,FRA-AOI-L01-01,37.95,Calibration,0.11763822130800332
2026-01-15,2,HDR-MLD-L01-01,39.32,Inventory Check,0.17268246086010347
2026-01-15,1,SF-SPI-L01-01,75.53,Breakdown,1.627537872671454
2026-01-15,6,FRA-PP-L01-03,36.42,Material Check,0.05616545742865044
2026-01-16,8,FRA-AOI-L01-01,35.13,Material Check,0.004335480040176508
2026-01-16,4,FRA-PP-L01-01,11.55,Preventive Maintenance,-0.9430682926886732
2026-01-16,8,FRA-AOI-L01-01,66.03,Part Shortage,1.2458442407408319
2026-01-16,6,FRA-PP-L01-03,19.57,Part Shortage,-0.6208385107851374
2026-01-16,10,SFX-PLM-ASSY-01,18.05,Preventive Maintenance,-0.6819094918940369
2026-01-16,8,FRA-AOI-L01-01,12.98,Cleaning,-0.8856133565138533
2026-01-16,8,FRA-AOI-L01-01,136.17,Breakdown,4.063948592700183
2026-01-16,6,FRA-PP-L01-03,43.87,Breakdown,0.3554936214163487
2026-01-16,5,FRA-PP-L01-02,36.1,Fire Drills,0.043308408774145254
2026-01-16,2,HDR-MLD-L01-01,18.37,Setup,-0.6690524432395318
2026-01-16,4,FRA-PP-L01-01,65.23,Breakdown,1.213701619104569
2026-01-16,9,SFX-PLM-PROG-01,49.18,Part Shortage,0.5688402725270439
2026-01-16,2,HDR-MLD-L01-01,8.83,Fire Drills,-1.0523532062519672
2026-01-16,9,SFX-PLM-PROG-01,16.67,Calibration,-0.7373555142165905
2026-01-16,5,FRA-PP-L01-02,57.02,Breakdown,0.8838379645624208
2026-01-16,2,HDR-MLD-L01-01,18.95,Preventive Maintenance,-0.6457490425532413
2026-01-16,5,FRA-PP-L01-02,44.25,Setup,0.37076136669357374
2026-01-16,3,HDR-MLD-L01-02,30.73,Cleaning,-0.17244893895926966
2026-01-16,4,FRA-PP-L01-01,103.82,Part Shortage,2.7641813302838014
2026-01-16,7,FRA-OVE-L01-01,76.4,Breakdown,1.6624929737008902
2026-01-16,5,FRA-PP-L01-02,23.23,Part Shortage,-0.47378601679923454
2026-01-16,10,SFX-PLM-ASSY-01,19.62,Part Shortage,-0.618829596932871
2026-01-16,2,HDR-MLD-L01-01,29.2,Breakdown,-0.23392170283862254
2026-01-16,1,SF-SPI-L01-01,88.7,Breakdown,2.1566857813584326
2026-01-19,6,FRA-PP-L01-03,12.12,Cleaning,-0.920166674772836
2026-01-19,9,SFX-PLM-PROG-01,29.7,Fire Drills,-0.2138325643159582
2026-01-19,3,HDR-MLD-L01-02,46.87,Breakdown,0.4760284525523347
2026-01-19,5,FRA-PP-L01-02,59.83,Breakdown,0.9967389230597941
2026-01-19,8,FRA-AOI-L01-01,41.92,Part Shortage,0.277145981177958
2026-01-19,6,FRA-PP-L01-03,29.37,Fire Drills,-0.2270913957409166
2026-01-19,10,SFX-PLM-ASSY-01,2.07,Part Shortage,-1.3239583590783888
2026-01-19,7,FRA-OVE-L01-01,20.2,Trial & Pilot Run,-0.5955261962465804
2026-01-19,10,SFX-PLM-ASSY-01,11.52,No Production & Break,-0.9442736410000331
2026-01-19,6,FRA-PP-L01-03,8.53,Meeting,-1.0644066893655657
2026-01-19,4,FRA-PP-L01-01,113.8,Breakdown,3.1651605351961813
2026-01-19,5,FRA-PP-L01-02,33.55,Calibration,-0.059146197691442984
2026-01-19,5,FRA-PP-L01-02,100.52,Part Shortage,2.631593016034217
2026-01-19,3,HDR-MLD-L01-02,39.35,Cleaning,0.17388780917146338
2026-01-19,1,SF-SPI-L01-01,37.98,Calibration,0.11884356961936295
2026-01-19,10,SFX-PLM-ASSY-01,71.88,Breakdown,1.4808871614560042
2026-01-19,3,HDR-MLD-L01-02,31.12,Inventory Check,-0.15677941091159145
2026-01-19,8,FRA-AOI-L01-01,34.7,Trial & Pilot Run,-0.012941179089314801
2026-01-19,3,HDR-MLD-L01-02,6.73,Part Shortage,-1.1367275880471575
2026-01-19,2,HDR-MLD-L01-01,23.67,Cleaning,-0.4561075748992899
2026-01-19,2,HDR-MLD-L01-01,56.03,Preventive Maintenance,0.8440614702875453
2026-01-19,6,FRA-PP-L01-03,15.25,Part Shortage,-0.7944086676209572
2026-01-19,7,FRA-OVE-L01-01,100.0,Part Shortage,2.6107003119706462
2026-01-19,8,FRA-AOI-L01-01,59.77,Breakdown,0.9943282264370745
2026-01-19,7,FRA-OVE-L01-01,24.87,No Production & Break,-0.40789364244489557
2026-01-20,5,FRA-PP-L01-02,4.07,Breakdown,-1.2436018049877315
2026-01-20,3,HDR-MLD-L01-02,17.02,Breakdown,-0.7232931172507255
2026-01-20,6,FRA-PP-L01-03,40.92,Breakdown,0.23696770413262938
2026-01-20,3,HDR-MLD-L01-02,6.57,Fire Drills,-1.1431561123744098
2026-01-20,9,SFX-PLM-PROG-01,5.73,Material Check,-1.176905865092486
2026-01-20,7,FRA-OVE-L01-01,56.17,Breakdown,0.8496864290738914
2026-01-20,2,HDR-MLD-L01-01,73.63,Fire Drills,1.5511991462853294
2026-01-20,5,FRA-PP-L01-02,44.32,Setup,0.37357384608674676
2026-01-20,4,FRA-PP-L01-01,39.4,Inventory Check,0.1758967230237297
2026-01-20,9,SFX-PLM-PROG-01,57.0,Breakdown,0.883034399021514
2026-01-20,6,FRA-PP-L01-03,39.75,Part Shortage,0.18995911998959478
2026-01-20,1,SF-SPI-L01-01,13.18,Fire Drills,-0.8775777011047876
2026-01-20,3,HDR-MLD-L01-02,44.62,Setup,0.3856273292003452
2026-01-20,4,FRA-PP-L01-01,33.55,Part Shortage,-0.059146197691442984
2026-01-20,4,FRA-PP-L01-01,38.98,Meeting,0.1590218466646916
2026-01-20,9,SFX-PLM-PROG-01,73.32,Part Shortage,1.5387438804012774
2026-01-20,7,FRA-OVE-L01-01,9.45,Setup,-1.0274426744838634
2026-01-20,10,SFX-PLM-ASSY-01,17.25,Breakdown,-0.7140521135303
2026-01-20,8,FRA-AOI-L01-01,12.92,Inventory Check,-0.888024053136573
2026-01-20,10,SFX-PLM-ASSY-01,94.5,Part Shortage,2.389719788221339
2026-01-20,8,FRA-AOI-L01-01,97.67,Part Shortage,2.5170849264550306
2026-01-20,6,FRA-PP-L01-03,17.43,Inventory Check,-0.7068200236621408
2026-01-20,8,FRA-AOI-L01-01,45.38,Breakdown,0.4161628197547952
2026-01-20,2,HDR-MLD-L01-01,34.1,Inventory Check,-0.03704814531651205
2026-01-20,1,SF-SPI-L01-01,65.7,Part Shortage,1.2325854093158735
2026-01-20,7,FRA-OVE-L01-01,27.4,Calibration,-0.30624260152021415
2026-01-20,3,HDR-MLD-L01-02,4.35,Part Shortage,-1.2323518874150394
2026-01-20,5,FRA-PP-L01-02,19.78,Part Shortage,-0.6124010726056184
2026-01-20,9,SFX-PLM-PROG-01,8.93,Trial & Pilot Run,-1.0483353785474343
2026-01-20,8,FRA-AOI-L01-01,31.0,Meeting,-0.16160080415703093
2026-01-20,2,HDR-MLD-L01-01,37.22,Breakdown,0.08830807906491324
2026-01-20,7,FRA-OVE-L01-01,20.62,Fire Drills,-0.5786513198875424
2026-01-20,7,FRA-OVE-L01-01,19.27,Part Shortage,-0.6328919938987361
2026-01-21,3,HDR-MLD-L01-02,17.83,Part Shortage,-0.6907487128440094
2026-01-21,8,FRA-AOI-L01-01,26.08,Cleaning,-0.359277927220048
2026-01-21,8,FRA-AOI-L01-01,18.85,Setup,-0.649766870257774
2026-01-21,7,FRA-OVE-L01-01,11.52,Meeting,-0.9442736410000331
2026-01-21,1,SF-SPI-L01-01,44.67,Meeting,0.38763624305261185
2026-01-21,10,SFX-PLM-ASSY-01,32.07,Part Shortage,-0.11861004771852926
2026-01-21,9,SFX-PLM-PROG-01,114.98,Part Shortage,3.2125709021096696
2026-01-21,7,FRA-OVE-L01-01,41.3,Breakdown,0.2522354494098541
2026-01-21,7,FRA-OVE-L01-01,26.12,Part Shortage,-0.3576707961382347
2026-01-21,2,HDR-MLD-L01-01,7.93,Inventory Check,-1.088513655592763
2026-01-21,6,FRA-PP-L01-03,114.1,Part Shortage,3.17721401830978
2026-01-21,3,HDR-MLD-L01-02,10.08,Cleaning,-1.0021303599453064
2026-01-21,4,FRA-PP-L01-01,49.58,Part Shortage,0.5849115833451753
2026-01-21,5,FRA-PP-L01-02,49.92,Preventive Maintenance,0.5985721975405872
2026-01-21,7,FRA-OVE-L01-01,14.07,Cleaning,-0.8418190345344451
2026-01-21,9,SFX-PLM-PROG-01,35.37,Calibration,0.013978266531055179
2026-01-21,2,HDR-MLD-L01-01,19.42,Preventive Maintenance,-0.6268652523419367
2026-01-21,6,FRA-PP-L01-03,22.83,Breakdown,-0.4898573276173661
2026-01-21,1,SF-SPI-L01-01,34.42,Trial & Pilot Run,-0.02419109666200687
2026-01-21,9,SFX-PLM-PROG-01,19.83,Setup,-0.6103921587533521
2026-01-21,9,SFX-PLM-PROG-01,37.42,No Production & Break,0.09634373447397909
2026-01-21,6,FRA-PP-L01-03,43.85,Setup,0.35469005587544233
2026-01-21,9,SFX-PLM-PROG-01,58.18,Breakdown,0.9304447659350019
2026-01-21,2,HDR-MLD-L01-01,30.22,Cleaning,-0.19293986025238732
2026-01-21,8,FRA-AOI-L01-01,50.78,Breakdown,0.6331255157995699
2026-01-21,3,HDR-MLD-L01-02,96.12,Breakdown,2.4548085970347713
2026-01-21,9,SFX-PLM-PROG-01,17.6,Preventive Maintenance,-0.6999897165644349
2026-01-21,4,FRA-PP-L01-01,31.38,Material Check,-0.14633305887980608
2026-01-21,9,SFX-PLM-PROG-01,15.48,Meeting,-0.7851676639005316
2026-01-21,7,FRA-OVE-L01-01,78.75,Calibration,1.7569119247574123
2026-01-21,4,FRA-PP-L01-01,16.02,Breakdown,-0.7634713942960542
2026-01-21,3,HDR-MLD-L01-02,42.07,Inventory Check,0.2831727227347573
2026-01-21,5,FRA-PP-L01-02,19.28,Fire Drills,-0.6324902111282827
2026-01-21,4,FRA-PP-L01-01,22.92,Trial & Pilot Run,-0.48624128268328637
2026-01-21,2,HDR-MLD-L01-01,19.35,Part Shortage,-0.6296777317351097
2026-01-21,7,FRA-OVE-L01-01,65.48,Material Check,1.223746188365901
2026-01-21,5,FRA-PP-L01-02,27.27,Part Shortage,-0.3114657775361068
2026-01-21,4,FRA-PP-L01-01,9.83,Calibration,-1.0121749292066387
2026-01-22,8,FRA-AOI-L01-01,15.93,Fire Drills,-0.7670874392301338
2026-01-22,8,FRA-AOI-L01-01,41.78,Breakdown,0.271521022391612
2026-01-22,10,SFX-PLM-ASSY-01,8.08,Inventory Check,-1.0824869140359636
2026-01-22,1,SF-SPI-L01-01,19.65,Setup,-0.6176242486215112
2026-01-22,1,SF-SPI-L01-01,89.22,Part Shortage,2.177578485422003
2026-01-22,10,SFX-PLM-ASSY-01,23.8,Meeting,-0.4508843988833972
2026-01-22,4,FRA-PP-L01-01,11.93,Fire Drills,-0.9278005474114484
2026-01-22,8,FRA-AOI-L01-01,6.15,Calibration,-1.1600309887334481
2026-01-22,8,FRA-AOI-L01-01,43.12,Meeting,0.3253599136323522
2026-01-22,6,FRA-PP-L01-03,12.15,Fire Drills,-0.9189613264614761
2026-01-22,10,SFX-PLM-ASSY-01,47.85,Breakdown,0.5154031640567569
2026-01-22,7,FRA-OVE-L01-01,30.27,Setup,-0.19093094640012087
2026-01-22,1,SF-SPI-L01-01,19.45,Meeting,-0.6256599040305769
2026-01-22,8,FRA-AOI-L01-01,25.82,Inventory Check,-0.3697242792518334
2026-01-22,4,FRA-PP-L01-01,16.6,Material Check,-0.7401679936097635
2026-01-22,9,SFX-PLM-PROG-01,46.37,Part Shortage,0.45593931402967036
2026-01-22,6,FRA-PP-L01-03,14.58,Inventory Check,-0.8213281132413275
2026-01-22,9,SFX-PLM-PROG-01,41.57,Fire Drills,0.26308358421209294
2026-01-22,5,FRA-PP-L01-02,52.82,Setup,0.7150892009720403
2026-01-22,8,FRA-AOI-L01-01,14.45,Trial & Pilot Run,-0.8265512892572202
2026-01-22,1,SF-SPI-L01-01,44.15,Cleaning,0.36674353898904083
2026-01-22,10,SFX-PLM-ASSY-01,73.78,Part Shortage,1.557225887842129
2026-01-22,2,HDR-MLD-L01-01,19.53,Setup,-0.6224456418669505
2026-01-22,3,HDR-MLD-L01-02,6.5,Preventive Maintenance,-1.145968591767583
2026-01-22,1,SF-SPI-L01-01,27.33,Breakdown,-0.3090550809133872
2026-01-22,2,HDR-MLD-L01-01,39.77,Breakdown,0.1907626855305015
2026-01-22,7,FRA-OVE-L01-01,16.93,Breakdown,-0.7269091621848051
2026-01-23,4,FRA-PP-L01-01,98.17,Breakdown,2.5371740649776946
2026-01-23,7,FRA-OVE-L01-01,38.17,Inventory Check,0.12647744225797558
2026-01-23,5,FRA-PP-L01-02,58.15,Part Shortage,0.9292394176236419
2026-01-23,6,FRA-PP-L01-03,7.98,Breakdown,-1.0865047417404965
2026-01-23,6,FRA-PP-L01-03,36.83,Part Shortage,0.07263855101723504
2026-01-23,6,FRA-PP-L01-03,40.08,Inventory Check,0.20321795141455318
2026-01-23,9,SFX-PLM-PROG-01,16.82,Setup,-0.7313287726597912
2026-01-23,9,SFX-PLM-PROG-01,8.1,Calibration,-1.081683348495057
2026-01-23,2,HDR-MLD-L01-01,5.43,Meeting,-1.1889593482060847
2026-01-23,8,FRA-AOI-L01-01,30.97,Setup,-0.16280615246839084
2026-01-23,9,SFX-PLM-PROG-01,12.5,Trial & Pilot Run,-0.904898929495611
2026-01-23,5,FRA-PP-L01-02,29.97,Breakdown,-0.2029844295137195
2026-01-23,1,SF-SPI-L01-01,18.0,Meeting,-0.6839184057463035
2026-01-23,8,FRA-AOI-L01-01,21.37,Breakdown,-0.5485176121035459
2026-01-23,6,FRA-PP-L01-03,27.5,Material Check,-0.30222477381568125
2026-01-23,7,FRA-OVE-L01-01,33.38,No Production & Break,-0.06597650478914864
2026-01-23,8,FRA-AOI-L01-01,83.45,Part Shortage,1.9457498268704572
2026-01-23,2,HDR-MLD-L01-01,39.7,Part Shortage,0.18795020613732846
2026-01-23,6,FRA-PP-L01-03,42.6,Calibration,0.3044672095687815
2026-01-23,5,FRA-PP-L01-02,29.25,Calibration,-0.2319127889863561
2026-01-23,8,FRA-AOI-L01-01,28.1,Material Check,-0.278117807588484
2026-01-23,3,HDR-MLD-L01-02,73.38,Breakdown,1.5411545770239972
2026-01-23,3,HDR-MLD-L01-02,102.65,Part Shortage,2.7171727461407675
2026-01-23,7,FRA-OVE-L01-01,16.8,Preventive Maintenance,-0.7321323382006978
2026-01-23,9,SFX-PLM-PROG-01,47.58,Part Shortage,0.5045550292545181
2026-01-23,8,FRA-AOI-L01-01,44.45,Preventive Maintenance,0.37879702210263955
2026-01-23,10,SFX-PLM-ASSY-01,38.77,Preventive Maintenance,0.15058440848517282
2026-01-23,7,FRA-OVE-L01-01,27.53,Breakdown,-0.3010194255043213
2026-01-23,9,SFX-PLM-PROG-01,12.95,Material Check,-0.8868187048252132
2026-01-23,7,FRA-OVE-L01-01,38.75,Cleaning,0.14978084294426613
2026-01-23,10,SFX-PLM-ASSY-01,44.15,Meeting,0.36674353898904083
2026-01-23,7,FRA-OVE-L01-01,22.75,Part Shortage,-0.4930715897809923
2026-01-23,2,HDR-MLD-L01-01,31.23,Breakdown,-0.15235980043660532
2026-01-26,3,HDR-MLD-L01-02,6.57,Inventory Check,-1.1431561123744098
2026-01-26,3,HDR-MLD-L01-02,42.12,Breakdown,0.2851816365870236
2026-01-26,3,HDR-MLD-L01-02,28.8,Meeting,-0.24999301365675394
2026-01-26,6,FRA-PP-L01-03,77.08,Breakdown,1.6898142020917133
2026-01-26,4,FRA-PP-L01-01,24.63,Material Check,-0.4175364289357745
2026-01-26,8,FRA-AOI-L01-01,5.12,No Production & Break,-1.2014146140901365
2026-01-26,1,SF-SPI-L01-01,31.75,Fire Drills,-0.13146709637303444
2026-01-26,8,FRA-AOI-L01-01,6.63,Setup,-1.1407454157516903
2026-01-26,6,FRA-PP-L01-03,9.48,Fire Drills,-1.0262373261725035
2026-01-26,3,HDR-MLD-L01-02,23.78,Part Shortage,-0.45168796442430376
2026-01-26,2,HDR-MLD-L01-01,50.27,Part Shortage,0.6126345945064523
2026-01-26,9,SFX-PLM-PROG-01,20.27,Material Check,-0.5927137168534075
2026-01-26,8,FRA-AOI-L01-01,34.15,Trial & Pilot Run,-0.03503923146424573
2026-01-26,6,FRA-PP-L01-03,72.63,Cleaning,1.5110208692400007
2026-01-26,6,FRA-PP-L01-03,19.02,Part Shortage,-0.6429365631600682
2026-01-26,8,FRA-AOI-L01-01,16.8,Breakdown,-0.7321323382006978
2026-01-26,9,SFX-PLM-PROG-01,47.05,Breakdown,0.4832605424204938
2026-01-26,10,SFX-PLM-ASSY-01,19.77,Breakdown,-0.6128028553760717
2026-01-26,7,FRA-OVE-L01-01,14.87,Material Check,-0.8096764128981823
2026-01-26,9,SFX-PLM-PROG-01,19.27,Preventive Maintenance,-0.6328919938987361
2026-01-26,4,FRA-PP-L01-01,43.83,Calibration,0.3538864903345356
2026-01-26,1,SF-SPI-L01-01,40.18,Calibration,0.20723577911908608
2026-01-26,5,FRA-PP-L01-02,87.28,Breakdown,2.099632627954066
2026-01-26,5,FRA-PP-L01-02,11.8,Part Shortage,-0.9330237234273411
2026-01-26,2,HDR-MLD-L01-01,39.05,Trial & Pilot Run,0.1618343260578646
2026-01-26,6,FRA-PP-L01-03,22.9,Setup,-0.4870448482241931
2026-01-26,8,FRA-AOI-L01-01,27.18,Inventory Check,-0.3150818224701864
2026-01-26,4,FRA-PP-L01-01,52.03,Part Shortage,0.6833483621062307
2026-01-26,9,SFX-PLM-PROG-01,18.55,Cleaning,-0.6618203533713727
2026-01-26,7,FRA-OVE-L01-01,34.62,No Production & Break,-0.01615544125294131
2026-01-26,4,FRA-PP-L01-01,25.88,Cleaning,-0.3673135826291137
2026-01-26,4,FRA-PP-L01-01,46.22,Breakdown,0.44991257247287114
2026-01-26,10,SFX-PLM-ASSY-01,37.82,Part Shortage,0.1124150452921105
2026-01-26,9,SFX-PLM-PROG-01,39.2,Part Shortage,0.16786106761466413
2026-01-26,1,SF-SPI-L01-01,38.13,Part Shortage,0.12487031117616247
2026-01-26,10,SFX-PLM-ASSY-01,33.6,No Production & Break,-0.05713728383917638
2026-01-26,1,SF-SPI-L01-01,22.98,Breakdown,-0.4838305860605667
2026-01-27,1,SF-SPI-L01-01,47.57,Part Shortage,0.5041532464840649
2026-01-27,8,FRA-AOI-L01-01,22.95,Part Shortage,-0.4850359343719266
2026-01-27,5,FRA-PP-L01-02,1.95,Setup,-1.3287797523238283
2026-01-27,6,FRA-PP-L01-03,74.02,Part Shortage,1.5668686743330076
2026-01-27,7,FRA-OVE-L01-01,15.92,Calibration,-0.767489222000587
2026-01-27,2,HDR-MLD-L01-01,29.62,Material Check,-0.21704682647958443
2026-01-27,5,FRA-PP-L01-02,41.9,Part Shortage,0.2763424156370513
2026-01-27,7,FRA-OVE-L01-01,69.32,Breakdown,1.3780307722199627
2026-01-27,2,HDR-MLD-L01-01,37.38,Trial & Pilot Run,0.09473660339216598
2026-01-27,8,FRA-AOI-L01-01,51.52,Material Check,0.6628574408131132
2026-01-27,10,SFX-PLM-ASSY-01,10.17,Preventive Maintenance,-0.9985143150112267
2026-01-27,5,FRA-PP-L01-02,38.3,Meeting,0.13170061827386811
2026-01-27,8,FRA-AOI-L01-01,44.03,Meeting,0.3619221457436015
2026-01-27,5,FRA-PP-L01-02,72.73,Breakdown,1.515038696944534
2026-01-27,9,SFX-PLM-PROG-01,54.97,Part Shortage,0.8014724966194968
2026-01-27,6,FRA-PP-L01-03,8.7,Material Check,-1.0575763822678599
2026-01-27,7,FRA-OVE-L01-01,31.98,Part Shortage,-0.12222609265260884
2026-01-27,10,SFX-PLM-ASSY-01,41.52,Inventory Check,0.2610746703598266
2026-01-27,1,SF-SPI-L01-01,145.27,Breakdown,4.429570913812674
2026-01-27,7,FRA-OVE-L01-01,25.5,Cleaning,-0.38258132790633853
2026-01-27,3,HDR-MLD-L01-02,86.73,Breakdown,2.077534575579135
2026-01-27,2,HDR-MLD-L01-01,3.97,Part Shortage,-1.2476196326922644
2026-01-27,8,FRA-AOI-L01-01,44.88,Breakdown,0.3960736812321309
2026-01-27,6,FRA-PP-L01-03,7.07,No Production & Break,-1.1230669738517456
2026-01-27,9,SFX-PLM-PROG-01,125.18,Breakdown,3.622389327972022
2026-01-27,2,HDR-MLD-L01-01,24.98,Breakdown,-0.40347403196990944
2026-01-27,8,FRA-AOI-L01-01,17.03,Inventory Check,-0.7228913344802722
2026-01-27,4,FRA-PP-L01-01,11.5,Part Shortage,-0.9450772065409396
2026-01-27,3,HDR-MLD-L01-02,29.4,Part Shortage,-0.22588604742955684
2026-01-27,10,SFX-PLM-ASSY-01,33.2,Setup,-0.07320859465730778
2026-01-27,10,SFX-PLM-ASSY-01,17.1,Breakdown,-0.7200788550870991
2026-01-27,8,FRA-AOI-L01-01,64.77,Preventive Maintenance,1.1952196116637175
2026-01-28,4,FRA-PP-L01-01,13.52,Fire Drills,-0.8639170869093759
2026-01-28,8,FRA-AOI-L01-01,51.82,Part Shortage,0.6749109239267117
2026-01-28,3,HDR-MLD-L01-02,22.78,Calibration,-0.4918662414696324
2026-01-28,6,FRA-PP-L01-03,56.38,Part Shortage,0.8581238672534104
2026-01-28,7,FRA-OVE-L01-01,49.6,Breakdown,0.5857151488860821
2026-01-28,6,FRA-PP-L01-03,19.92,Cleaning,-0.6067761138192723
2026-01-28,4,FRA-PP-L01-01,11.65,Preventive Maintenance,-0.9390504649841405
2026-01-28,9,SFX-PLM-PROG-01,20.82,Trial & Pilot Run,-0.5706156644784767
2026-01-28,9,SFX-PLM-PROG-01,44.78,Inventory Check,0.392055853527598
2026-01-28,9,SFX-PLM-PROG-01,57.15,Breakdown,0.8890611405783133
2026-01-28,10,SFX-PLM-ASSY-01,35.72,Calibration,0.028040663496920266
2026-01-28,5,FRA-PP-L01-02,53.83,Part Shortage,0.7556692607878222
2026-01-28,9,SFX-PLM-PROG-01,16.6,No Production & Break,-0.7401679936097635
2026-01-28,5,FRA-PP-L01-02,25.83,Breakdown,-0.36932249648138016
2026-01-28,3,HDR-MLD-L01-02,32.95,Part Shortage,-0.08325316391863995
2026-01-28,7,FRA-OVE-L01-01,5.2,Calibration,-1.1982003519265103
2026-01-28,7,FRA-OVE-L01-01,29.95,No Production & Break,-0.20378799505462605
2026-01-28,10,SFX-PLM-ASSY-01,12.05,Preventive Maintenance,-0.9229791541660088
2026-01-28,4,FRA-PP-L01-01,26.55,Calibration,-0.34039413700874344
2026-01-28,3,HDR-MLD-L01-02,8.6,Breakdown,-1.0615942099723927
2026-01-28,2,HDR-MLD-L01-01,9.77,Part Shortage,-1.0145856258293582
2026-01-28,7,FRA-OVE-L01-01,40.58,Meeting,0.2233070899372175
2026-01-28,7,FRA-OVE-L01-01,41.75,Setup,0.2703156740802521
2026-01-28,1,SF-SPI-L01-01,30.55,Meeting,-0.1796810288274288
2026-01-28,6,FRA-PP-L01-03,35.38,Meeting,0.014380049301508671
2026-01-29,9,SFX-PLM-PROG-01,36.77,Part Shortage,0.07022785439451552
2026-01-29,10,SFX-PLM-ASSY-01,20.7,No Production & Break,-0.5754370577239161
2026-01-29,10,SFX-PLM-ASSY-01,54.65,Trial & Pilot Run,0.7886154479649917
2026-01-29,9,SFX-PLM-PROG-01,21.43,Fire Drills,-0.5461069154808261
2026-01-29,10,SFX-PLM-ASSY-01,117.33,Part Shortage,3.3069898531661917
2026-01-29,9,SFX-PLM-PROG-01,26.53,Material Check,-0.34119770254965
2026-01-29,6,FRA-PP-L01-03,51.82,Breakdown,0.6749109239267117
2026-01-29,5,FRA-PP-L01-02,52.85,Breakdown,0.7162945492834002
2026-01-29,3,HDR-MLD-L01-02,43.98,Fire Drills,0.35991323189133484
2026-01-29,7,FRA-OVE-L01-01,33.88,Part Shortage,-0.04588736626648431
2026-01-29,5,FRA-PP-L01-02,20.03,Material Check,-0.6023565033442863
2026-01-29,1,SF-SPI-L01-01,28.3,Meeting,-0.2700821521794183
2026-01-29,3,HDR-MLD-L01-02,56.5,Inventory Check,0.8629452604988498
2026-01-29,1,SF-SPI-L01-01,17.25,Setup,-0.7140521135303
2026-01-29,7,FRA-OVE-L01-01,24.37,Meeting,-0.4279827809675599
2026-01-29,8,FRA-AOI-L01-01,131.43,Breakdown,3.873503559505326
2026-01-29,5,FRA-PP-L01-02,25.57,Inventory Check,-0.3797688485131655
2026-01-29,9,SFX-PLM-PROG-01,13.37,Inventory Check,-0.8699438284661752
2026-01-29,10,SFX-PLM-ASSY-01,29.22,Calibration,-0.233118137297716
2026-01-29,6,FRA-PP-L01-03,36.45,Trial & Pilot Run,0.05737080574001034
2026-01-29,8,FRA-AOI-L01-01,25.65,Part Shortage,-0.3765545863495393
2026-01-29,3,HDR-MLD-L01-02,11.83,Meeting,-0.9318183751159813
2026-01-29,4,FRA-PP-L01-01,10.53,No Production & Break,-0.9840501352749085
2026-01-29,6,FRA-PP-L01-03,32.25,No Production & Break,-0.11137795785037012
2026-01-29,7,FRA-OVE-L01-01,13.52,No Production & Break,-0.8639170869093759
2026-01-29,2,HDR-MLD-L01-01,29.07,Part Shortage,-0.2391448788545152
2026-01-29,2,HDR-MLD-L01-01,16.58,Trial & Pilot Run,-0.7409715591506701
2026-01-29,5,FRA-PP-L01-02,36.48,Meeting,0.05857615405136996
2026-01-29,4,FRA-PP-L01-01,85.78,Part Shortage,2.039365212386073
2026-01-29,7,FRA-OVE-L01-01,36.33,Breakdown,0.05254941249457072
2026-01-29,9,SFX-PLM-PROG-01,34.07,Meeting,-0.038253493627871955
2026-01-29,2,HDR-MLD-L01-01,60.68,Breakdown,1.0308904585483234
2026-01-29,1,SF-SPI-L01-01,7.18,Fire Drills,-1.1186473633767595
2026-01-29,4,FRA-PP-L01-01,34.88,Calibration,-0.005709089221155655
2026-01-29,8,FRA-AOI-L01-01,28.58,Inventory Check,-0.25883223460672633
2026-01-29,5,FRA-PP-L01-02,20.23,Part Shortage,-0.5943208479352206
2026-01-29,4,FRA-PP-L01-01,28.55,Inventory Check,-0.2600375829180861
2026-01-29,3,HDR-MLD-L01-02,6.48,Preventive Maintenance,-1.1467721573084895
2026-01-30,6,FRA-PP-L01-03,23.95,Part Shortage,-0.444857657326598
2026-01-30,10,SFX-PLM-ASSY-01,16.07,Part Shortage,-0.7614624804437877
2026-01-30,8,FRA-AOI-L01-01,36.48,Meeting,0.05857615405136996
2026-01-30,4,FRA-PP-L01-01,6.2,Calibration,-1.1580220748811816
2026-01-30,1,SF-SPI-L01-01,34.12,Preventive Maintenance,-0.03624457977560564
2026-01-30,6,FRA-PP-L01-03,42.05,Trial & Pilot Run,0.2823691571938506
2026-01-30,8,FRA-AOI-L01-01,7.92,Cleaning,-1.0889154383632162
